candidate_id,age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
73871,26,Bachelors,Tier 3,8.49,0,0,1,2,0.39,2,0,7.0,1,4.84,504,Mid-size
73872,26,Masters,Tier 1,7.98,2,2,2,0,1.32,0,0,8.0,1,9.6,377,Startup
73874,26,Bachelors,Tier 3,7.55,1,5,2,1,1.43,1,0,16.5,0,8.28,731,Mid-size
73875,26,PhD,Tier 3,7.98,2,2,3,0,1.52,1,0,11.0,1,7.77,487,MNC
73877,26,Bachelors,Tier 1,6.6,0,0,3,2,2.07,0,0,9.0,0,8.07,489,MNC
73880,34,Bachelors,Tier 2,6.51,1,5,3,2,1.7,0,0,19.0,1,7.8,446,Startup
73882,26,Bachelors,Tier 2,8.16,1,1,1,1,1.52,2,0,7.5,0,3.5,385,Mid-size
73884,23,Bachelors,Tier 2,7.21,3,1,5,0,0.38,1,0,13.0,0,4.84,408,Startup
73885,27,Bachelors,Tier 2,6.83,1,4,1,2,0.74,0,0,13.0,0,6.72,593,Startup
73887,34,Bachelors,Tier 1,6.96,1,2,1,0,0.67,0,0,6.0,0,7.6,434,MNC
73888,31,Bachelors,Tier 3,7.81,0,0,4,2,1.89,0,0,11.0,1,6.12,471,Startup
73889,29,Bachelors,Tier 3,7.56,1,3,4,0,0.31,0,0,14.0,1,8.43,600,Startup
73894,33,Bachelors,Tier 1,7.11,1,4,2,0,1.48,0,0,12.0,0,8.46,392,MNC
73896,22,Masters,Tier 2,8.21,1,4,5,0,1.02,1,0,19.0,1,7.36,578,Mid-size
73897,23,Bachelors,Tier 2,7.48,3,3,3,2,0.59,0,0,15.0,1,3.14,390,Startup
73898,28,Bachelors,Tier 2,6.65,3,4,1,2,0.71,2,0,15.0,0,8.21,662,Startup
73900,31,Bachelors,Tier 2,7.68,1,2,4,0,0.26,0,0,12.0,0,9.88,445,MNC
73901,29,Bachelors,Tier 3,7.77,1,4,2,0,0.15,2,0,14.0,1,7.3,506,Mid-size
73905,23,Bachelors,Tier 1,6.16,1,1,2,0,0.38,0,0,6.0,1,4.26,597,Startup
73906,33,Masters,Tier 3,8.47,0,4,2,1,1.14,2,0,15.5,0,6.76,576,Mid-size
73909,21,Bachelors,Tier 1,7.74,3,2,4,1,1.0,0,0,13.5,1,4.36,410,Startup
73910,32,Bachelors,Tier 3,6.63,2,2,4,0,0.3,1,0,13.0,1,5.71,471,Startup
73911,27,Bachelors,Tier 1,7.75,2,1,3,3,1.16,0,0,12.5,1,6.71,526,Mid-size
73913,32,Bachelors,Tier 3,7.17,0,4,1,0,0.07,1,0,11.0,1,9.49,384,Mid-size
73915,24,Masters,Tier 1,7.52,0,4,3,0,0.49,0,0,14.0,1,4.62,605,MNC
73916,28,Bachelors,Tier 2,7.68,1,4,4,1,1.07,0,0,17.5,1,8.15,496,Startup
73917,32,Masters,Tier 3,9.18,1,3,5,1,2.79,1,0,18.5,1,9.26,594,MNC
73920,30,Masters,Tier 3,7.52,1,3,3,0,1.62,0,0,12.0,0,5.52,524,Mid-size
73922,28,Bachelors,Tier 2,5.52,2,2,5,0,0.52,0,0,14.0,0,3.37,537,Mid-size
73923,32,Bachelors,Tier 2,8.74,3,3,4,0,0.13,1,0,15.0,0,8.25,293,Mid-size
73925,29,Bachelors,Tier 2,6.06,1,5,3,0,3.38,0,0,16.0,1,6.26,573,Startup
73926,31,Bachelors,Tier 2,7.32,0,2,3,2,3.92,2,0,15.0,1,9.68,394,MNC
73927,32,Bachelors,Tier 3,7.45,1,2,3,0,1.72,0,0,10.0,1,7.07,492,Mid-size
73928,29,Masters,Tier 1,7.33,1,2,2,1,1.53,1,0,10.5,1,6.66,441,MNC
73929,26,Bachelors,Tier 1,6.99,1,2,2,3,0.3,0,0,12.5,1,3.43,410,Startup
73930,33,Bachelors,Tier 2,7.2,1,1,1,1,4.25,1,0,6.5,0,4.94,296,MNC
73931,29,Bachelors,Tier 2,7.59,2,0,3,3,0.17,0,0,10.5,1,3.02,418,Mid-size
73932,26,Bachelors,Tier 2,8.13,2,3,3,1,0.81,0,0,13.5,1,9.13,376,MNC
73933,26,Masters,Tier 1,8.67,1,7,2,0,0.18,0,0,18.0,1,7.51,585,MNC
73934,33,Masters,Tier 3,8.63,3,4,1,3,3.56,0,0,14.5,1,3.83,639,MNC
73935,24,Bachelors,Tier 2,7.42,1,4,2,0,3.58,0,0,12.0,1,5.54,395,MNC
73939,24,Masters,Tier 2,6.45,1,3,3,2,2.77,0,0,15.0,0,6.79,412,MNC
73940,29,Masters,Tier 1,6.84,0,5,2,2,0.42,2,0,19.0,0,4.01,500,Startup
73941,27,Masters,Tier 2,7.9,1,4,4,0,0.39,0,0,16.0,0,5.68,416,MNC
73942,23,Bachelors,Tier 2,6.12,0,4,3,0,1.74,0,0,14.0,0,9.87,626,Startup
73943,28,Masters,Tier 2,7.94,2,1,4,1,1.46,0,0,11.5,1,6.81,471,MNC
73944,34,Bachelors,Tier 2,8.01,0,1,3,0,0.29,0,0,8.0,1,7.91,593,Startup
73945,33,Bachelors,Tier 1,7.51,2,3,4,1,0.52,1,0,16.5,0,7.64,286,MNC
73950,32,Bachelors,Tier 3,8.07,1,2,5,2,0.16,0,0,17.0,1,4.51,333,Mid-size
73951,21,Bachelors,Tier 3,8.02,2,2,5,0,0.74,0,0,14.0,0,9.68,380,MNC
73952,29,Bachelors,Tier 1,7.99,0,0,5,0,0.21,0,0,10.0,1,8.59,349,Mid-size
73953,29,Bachelors,Tier 1,7.13,0,0,5,2,3.16,0,0,13.0,1,4.2,553,Mid-size
73954,27,Bachelors,Tier 1,7.72,1,2,3,1,3.89,0,0,11.5,1,4.12,239,MNC
73955,23,Bachelors,Tier 3,7.05,1,3,5,1,3.94,1,0,18.5,0,3.59,305,MNC
73957,27,Bachelors,Tier 3,7.64,1,3,5,0,1.77,0,0,16.0,1,7.61,421,Startup
73959,28,Masters,Tier 3,7.54,1,2,3,0,3.88,0,0,10.0,1,7.29,317,Startup
73960,28,Bachelors,Tier 3,7.12,2,3,3,1,0.3,0,0,13.5,0,3.22,590,Startup
73961,21,Masters,Tier 3,6.19,1,4,5,1,3.2,1,0,20.5,1,3.56,330,Startup
73962,26,Masters,Tier 3,7.17,2,4,5,1,0.59,0,0,19.5,0,7.84,481,Mid-size
73963,26,Bachelors,Tier 2,8.75,3,1,3,0,0.58,1,0,9.0,0,8.94,549,Mid-size
73964,25,Masters,Tier 2,8.41,1,3,2,1,4.4,0,0,11.5,0,5.52,541,Startup
73965,31,Bachelors,Tier 3,7.26,2,5,1,0,0.18,0,0,12.0,0,4.17,318,Startup
73966,21,Bachelors,Tier 1,8.25,0,1,4,2,2.88,0,0,13.0,0,5.16,316,Startup
73967,23,PhD,Tier 2,8.06,1,2,4,0,0.12,0,0,12.0,0,5.88,622,Mid-size
73968,32,Bachelors,Tier 1,5.68,1,3,4,1,1.84,0,0,15.5,0,7.41,181,Startup
73969,24,Masters,Tier 2,7.09,0,3,5,1,2.13,0,0,17.5,1,5.87,528,Startup
73970,34,Masters,Tier 3,7.64,1,1,4,1,2.23,0,0,11.5,1,9.28,429,Startup
73971,30,Bachelors,Tier 2,6.59,0,4,1,1,4.4,0,0,11.5,1,5.81,558,Mid-size
73972,27,Bachelors,Tier 2,7.19,3,3,1,3,3.42,2,0,14.5,1,4.27,402,Startup
73973,25,Bachelors,Tier 3,6.83,0,6,1,0,1.55,0,0,14.0,1,4.74,435,Startup
73974,22,Bachelors,Tier 3,7.71,0,5,4,1,3.19,0,0,19.5,1,6.26,335,Startup
73975,23,Bachelors,Tier 2,7.69,3,1,1,0,0.54,0,0,4.0,1,8.48,347,Mid-size
73977,34,Bachelors,Tier 1,8.63,2,2,3,1,1.39,0,0,11.5,1,4.3,744,Mid-size
73979,34,Bachelors,Tier 2,7.0,1,5,4,1,0.66,1,0,20.5,0,9.09,728,Mid-size
73980,26,Bachelors,Tier 1,6.5,1,5,1,2,0.72,1,0,16.0,1,4.6,476,Startup
73981,33,Bachelors,Tier 1,6.04,2,2,4,1,0.57,1,0,14.5,1,8.75,660,Mid-size
73983,28,Masters,Tier 1,7.44,0,4,3,0,0.94,0,0,14.0,1,5.83,574,Startup
73984,24,Masters,Tier 2,8.33,3,2,5,0,0.01,0,0,14.0,1,4.03,518,Startup
73986,32,Bachelors,Tier 2,6.23,1,3,2,2,0.15,1,0,14.0,0,8.73,375,Mid-size
73987,24,Bachelors,Tier 3,7.02,3,2,4,0,0.41,0,0,12.0,1,6.23,377,MNC
73988,30,Bachelors,Tier 1,8.68,0,2,4,1,0.63,1,0,14.5,0,6.12,337,Mid-size
73989,24,Bachelors,Tier 3,8.38,1,3,1,2,0.31,2,0,13.0,1,8.29,665,MNC
73991,23,Bachelors,Tier 1,7.78,3,1,1,1,0.2,0,0,5.5,0,8.5,265,Startup
73992,29,Bachelors,Tier 2,7.47,3,4,3,3,0.86,0,0,18.5,1,3.38,620,MNC
73993,27,Bachelors,Tier 1,8.39,1,0,1,0,1.86,2,0,4.0,0,9.0,371,Mid-size
73996,32,Masters,Tier 1,8.05,0,4,1,1,0.2,1,0,12.5,1,3.23,498,Startup
73997,30,Bachelors,Tier 1,7.47,1,3,4,2,4.54,1,0,18.0,0,8.84,413,MNC
73998,33,Bachelors,Tier 1,7.21,1,4,2,2,0.04,1,0,16.0,0,3.42,506,Mid-size
73999,24,Bachelors,Tier 3,5.42,1,3,1,0,0.12,0,0,8.0,1,9.68,440,Startup
74002,27,Bachelors,Tier 1,6.23,0,5,4,0,0.35,0,0,18.0,0,8.08,612,Startup
74004,29,Masters,Tier 2,7.08,0,1,3,0,0.71,1,0,9.0,1,8.65,291,Startup
74005,23,Masters,Tier 3,8.53,0,3,1,1,0.77,2,0,11.5,1,9.62,357,MNC
74006,28,Masters,Tier 2,8.23,0,1,1,0,2.18,2,0,6.0,0,5.59,569,Startup
74008,30,Masters,Tier 3,6.76,3,4,4,1,2.76,2,0,19.5,1,8.4,353,Startup
74011,29,Masters,Tier 3,6.24,0,4,3,4,2.42,0,0,20.0,0,5.91,339,Startup
74012,21,Bachelors,Tier 2,7.78,3,3,1,0,3.99,1,0,9.0,1,5.15,209,MNC
74013,25,Masters,Tier 1,8.53,1,3,3,2,0.2,0,0,15.0,0,5.98,456,MNC
74015,24,Bachelors,Tier 2,8.24,0,7,3,0,0.63,0,0,20.0,1,5.54,411,MNC
74016,25,Masters,Tier 1,7.5,2,5,4,1,1.22,1,0,20.5,0,7.66,500,Mid-size
74021,28,Masters,Tier 3,6.52,2,5,2,0,3.22,1,0,15.0,0,7.63,319,Startup
74022,32,Masters,Tier 2,7.67,0,2,3,1,0.21,0,0,11.5,1,5.43,319,Startup
74024,23,Bachelors,Tier 2,7.03,0,2,2,1,0.76,0,0,9.5,1,9.11,472,Startup
74025,27,Masters,Tier 3,7.36,1,3,4,1,3.45,1,0,16.5,1,3.31,498,Mid-size
74026,27,Bachelors,Tier 2,6.56,1,4,1,0,1.39,1,0,11.0,0,9.51,659,Startup
74027,29,Bachelors,Tier 2,6.05,2,3,3,2,0.47,0,0,15.0,1,6.3,619,MNC
74028,31,Masters,Tier 2,7.95,1,0,2,2,1.74,0,0,7.0,1,9.02,537,Mid-size
74029,31,Masters,Tier 2,7.61,0,6,3,1,0.37,0,0,19.5,1,9.03,345,Mid-size
74030,27,Masters,Tier 3,7.66,2,4,1,0,0.07,0,0,10.0,0,3.41,458,MNC
74034,30,Bachelors,Tier 2,7.06,1,3,4,0,0.73,2,0,16.0,0,9.58,224,MNC
74036,30,Bachelors,Tier 1,6.67,0,3,2,0,2.1,0,0,10.0,1,4.17,549,Startup
74037,28,Bachelors,Tier 2,6.91,2,4,1,1,0.19,0,0,11.5,0,3.86,690,MNC
74038,34,Bachelors,Tier 3,7.1,3,5,4,0,0.9,2,0,20.0,1,6.93,348,MNC
74039,24,Masters,Tier 2,7.04,1,3,1,0,2.8,0,0,8.0,0,3.41,303,Mid-size
74040,33,Masters,Tier 1,8.43,3,1,4,1,2.36,1,0,12.5,1,4.15,332,MNC
74045,23,Masters,Tier 3,7.48,2,1,1,1,0.4,0,0,5.5,0,4.53,316,Mid-size
74046,31,Bachelors,Tier 2,7.48,0,5,2,1,0.12,1,0,16.5,1,6.12,463,Mid-size
74047,24,Bachelors,Tier 1,7.03,1,0,1,0,2.07,0,0,2.0,1,8.28,178,Mid-size
74048,32,Masters,Tier 1,7.38,1,1,5,0,4.29,0,0,12.0,1,3.03,359,MNC
74053,23,Bachelors,Tier 1,6.08,1,5,2,4,0.57,0,0,20.0,1,6.5,411,MNC
74054,31,Bachelors,Tier 1,7.12,0,1,2,1,0.12,1,0,8.5,1,4.02,505,Mid-size
74055,32,Bachelors,Tier 2,7.22,1,2,1,0,0.73,0,0,6.0,0,3.72,379,Startup
74056,22,Masters,Tier 1,7.51,3,4,3,0,2.24,0,0,14.0,0,9.34,422,MNC
74059,34,Bachelors,Tier 3,7.72,1,6,1,0,0.07,1,0,15.0,1,6.19,680,Mid-size
74061,33,PhD,Tier 2,7.64,1,3,3,0,3.9,0,0,12.0,1,4.35,494,MNC
74062,23,Masters,Tier 2,7.91,3,1,4,0,4.48,1,0,11.0,1,6.39,334,Startup
74063,22,Bachelors,Tier 3,6.28,1,5,4,1,3.88,0,0,19.5,1,5.64,443,Mid-size
74065,28,Bachelors,Tier 3,6.72,0,3,4,0,1.49,0,0,14.0,1,7.18,374,MNC
74066,25,PhD,Tier 3,7.61,2,3,5,0,2.96,0,0,16.0,1,6.76,420,Startup
74067,33,Bachelors,Tier 3,7.71,0,3,3,0,2.32,1,0,13.0,1,6.47,533,Startup
74068,29,Bachelors,Tier 2,8.55,3,4,3,0,0.37,0,0,14.0,1,7.14,321,Startup
74069,25,Bachelors,Tier 2,8.9,1,4,1,0,0.81,1,0,11.0,1,4.0,509,MNC
74070,25,Bachelors,Tier 2,7.35,2,5,1,0,1.71,1,0,13.0,1,5.59,568,Mid-size
74072,31,Bachelors,Tier 1,6.94,1,5,1,3,0.77,0,0,16.5,0,8.38,436,MNC
74073,31,PhD,Tier 2,6.54,0,3,3,4,0.17,2,0,20.0,0,3.25,694,Mid-size
74074,24,Bachelors,Tier 2,8.02,0,3,1,2,0.88,0,0,11.0,1,4.97,411,Startup
74076,23,PhD,Tier 3,6.85,1,4,3,1,0.16,0,0,15.5,0,5.1,435,Startup
74077,33,Bachelors,Tier 2,9.04,1,5,3,1,4.1,0,0,17.5,1,4.06,457,Mid-size
74078,30,Bachelors,Tier 3,7.1,2,3,1,1,0.41,0,0,9.5,1,8.3,404,Mid-size
74080,24,Masters,Tier 3,7.66,1,1,2,0,3.93,0,0,6.0,1,5.98,544,MNC
74083,27,Bachelors,Tier 2,6.12,1,3,2,1,0.77,0,0,11.5,1,4.74,599,Startup
74084,32,Bachelors,Tier 1,7.28,1,1,5,1,4.07,0,0,13.5,1,5.07,423,Startup
74085,28,Bachelors,Tier 2,8.05,1,4,1,0,0.85,0,0,10.0,0,6.97,247,MNC
74086,34,Bachelors,Tier 1,8.29,0,3,1,0,2.53,1,0,9.0,1,4.59,507,MNC
74087,28,Masters,Tier 3,7.91,1,4,5,1,2.06,2,0,21.5,1,4.06,437,MNC
74088,30,Bachelors,Tier 1,6.92,2,1,3,1,1.73,0,0,9.5,0,5.98,361,Mid-size
74089,26,Bachelors,Tier 3,5.58,2,4,4,4,3.79,1,0,23.0,1,3.51,502,Startup
74090,25,Bachelors,Tier 3,8.01,3,3,4,1,0.31,1,0,16.5,1,9.26,447,Startup
74093,32,Bachelors,Tier 2,8.54,0,6,4,1,0.61,1,0,22.5,1,8.54,459,Mid-size
74094,28,Bachelors,Tier 3,8.47,3,1,5,0,0.51,0,0,12.0,1,5.39,607,Mid-size
74098,28,Bachelors,Tier 3,8.32,2,1,4,3,0.07,2,0,16.5,0,8.38,311,Startup
74099,33,Bachelors,Tier 1,7.07,0,5,4,0,1.25,1,0,19.0,1,6.15,416,Mid-size
74100,21,Bachelors,Tier 1,6.2,2,3,5,0,0.76,0,0,16.0,1,3.5,571,Startup
74103,29,Masters,Tier 2,8.39,1,3,5,1,0.75,0,0,17.5,0,5.21,565,Startup
74104,23,Bachelors,Tier 3,7.52,2,1,2,1,0.17,0,0,7.5,1,9.95,538,MNC
74105,33,Bachelors,Tier 2,6.32,2,2,2,0,3.48,2,0,10.0,0,9.13,385,Mid-size
74107,32,Bachelors,Tier 3,8.0,2,4,1,1,0.33,1,0,12.5,1,7.16,434,MNC
74109,28,Bachelors,Tier 1,8.03,2,1,1,1,0.73,1,0,6.5,0,3.26,254,Startup
74110,27,Masters,Tier 1,7.68,2,6,4,1,1.48,0,0,21.5,0,3.08,368,MNC
74111,23,Bachelors,Tier 2,6.8,3,2,1,0,0.83,0,0,6.0,0,7.09,427,Mid-size
74112,27,Bachelors,Tier 1,7.41,1,2,5,1,1.54,0,0,15.5,1,5.24,430,Startup
74113,21,Bachelors,Tier 2,7.09,0,6,4,0,3.76,0,0,20.0,1,7.92,534,MNC
74115,29,Bachelors,Tier 2,7.14,0,3,4,1,1.15,1,0,16.5,1,8.37,306,Mid-size
74116,22,Masters,Tier 2,8.73,2,4,3,0,0.01,0,0,14.0,1,8.69,630,MNC
74117,23,Bachelors,Tier 3,6.14,0,6,1,1,1.96,0,0,15.5,1,7.6,455,MNC
74119,23,Bachelors,Tier 1,7.42,3,4,1,1,0.37,0,0,11.5,1,9.92,221,MNC
74121,26,Bachelors,Tier 3,7.8,1,3,4,0,0.7,0,0,14.0,1,6.6,247,Startup
74122,27,Bachelors,Tier 1,6.54,1,3,3,2,3.3,0,0,15.0,1,6.64,364,Mid-size
74123,25,Bachelors,Tier 1,7.87,1,2,4,3,4.24,0,0,16.5,1,6.0,236,Mid-size
74124,30,Masters,Tier 2,7.48,0,3,4,2,2.24,1,0,18.0,1,3.85,415,MNC
74125,32,Bachelors,Tier 1,8.41,1,2,2,2,0.74,1,0,12.0,1,5.48,412,Startup
74126,27,Masters,Tier 3,7.97,0,4,3,1,0.0,1,0,16.5,1,4.51,469,Startup
74127,30,Bachelors,Tier 3,5.99,1,4,4,1,0.61,0,0,17.5,1,9.3,522,MNC
74130,33,Masters,Tier 1,7.31,2,1,3,0,1.65,0,0,8.0,0,6.96,215,Startup
74131,23,Bachelors,Tier 1,7.47,3,3,3,0,0.45,0,0,12.0,1,8.97,382,Mid-size
74132,31,Masters,Tier 1,7.59,1,4,1,0,1.05,0,0,10.0,1,9.54,674,MNC
74133,25,Bachelors,Tier 1,6.31,0,2,5,0,0.8,1,0,15.0,1,3.53,613,MNC
74139,34,Bachelors,Tier 2,7.3,0,3,5,0,2.66,0,0,16.0,1,7.6,343,MNC
74140,28,Masters,Tier 2,6.97,1,3,3,2,1.39,0,0,15.0,0,8.93,501,Startup
74142,26,Bachelors,Tier 1,6.26,2,4,5,1,0.59,0,0,19.5,1,9.42,390,MNC
74143,32,Bachelors,Tier 1,6.89,3,3,3,0,0.61,0,0,12.0,1,7.14,380,Mid-size
74144,28,Bachelors,Tier 2,6.37,2,2,3,0,0.08,0,0,10.0,1,6.57,312,Mid-size
74146,34,Bachelors,Tier 3,7.34,2,2,4,2,0.1,1,0,16.0,0,9.23,463,MNC
74147,25,Masters,Tier 1,6.8,0,0,5,1,0.77,0,0,11.5,1,7.91,304,MNC
74148,21,Bachelors,Tier 2,8.62,2,3,1,0,0.61,0,0,8.0,1,3.18,564,Startup
74150,31,Masters,Tier 2,7.57,0,1,2,0,0.76,0,0,6.0,0,8.75,739,MNC
74153,33,Masters,Tier 2,9.24,2,1,5,0,1.72,0,0,12.0,1,9.28,529,Startup
74154,34,Bachelors,Tier 3,7.29,2,1,2,1,1.66,2,0,9.5,0,6.71,377,MNC
74156,26,Bachelors,Tier 3,7.76,2,2,3,0,0.57,0,0,10.0,1,3.39,418,Startup
74157,33,Bachelors,Tier 3,6.82,1,2,5,1,0.72,0,0,15.5,1,7.43,541,Mid-size
74159,33,Masters,Tier 2,6.51,1,2,3,1,1.76,0,0,11.5,1,7.68,525,Startup
74160,31,Bachelors,Tier 3,7.22,2,4,1,4,1.31,0,0,16.0,1,8.59,590,Mid-size
74161,25,Bachelors,Tier 3,7.32,3,1,3,3,0.89,0,0,12.5,1,5.86,480,Mid-size
74162,29,Bachelors,Tier 1,7.7,1,5,4,0,1.74,1,0,19.0,1,3.11,424,Startup
74164,34,Bachelors,Tier 2,7.56,1,1,2,1,0.73,0,0,7.5,0,6.84,481,Startup
74167,22,Bachelors,Tier 1,8.34,3,4,2,1,1.99,0,0,13.5,1,7.72,638,MNC
74168,23,Bachelors,Tier 3,6.76,2,2,2,2,0.47,0,0,11.0,1,4.03,521,Mid-size
74169,26,Bachelors,Tier 2,8.47,1,4,5,0,0.67,0,0,18.0,1,7.52,632,MNC
74170,30,PhD,Tier 3,5.69,0,4,2,2,0.9,0,0,15.0,1,5.01,443,MNC
74171,28,Masters,Tier 2,8.33,2,3,3,2,3.55,1,0,16.0,1,8.63,689,Startup
74175,21,Masters,Tier 1,7.89,2,3,4,4,1.35,0,0,20.0,1,9.32,526,MNC
74178,27,Masters,Tier 2,8.97,2,3,1,0,1.07,1,0,9.0,1,7.64,424,Startup
74180,33,Bachelors,Tier 3,6.71,3,0,2,2,0.81,1,0,8.0,0,4.34,484,Mid-size
74181,24,Bachelors,Tier 3,6.96,0,2,1,0,1.75,0,0,6.0,0,3.76,529,MNC
74182,30,Bachelors,Tier 3,7.92,0,3,1,0,0.32,0,0,8.0,1,4.37,429,MNC
74183,25,Bachelors,Tier 3,8.01,2,5,2,0,0.82,0,0,14.0,1,4.66,272,MNC
74184,28,Masters,Tier 3,8.14,1,2,2,0,0.84,0,0,8.0,1,8.57,403,MNC
74185,30,Masters,Tier 2,8.4,0,3,3,0,0.64,0,0,12.0,1,8.49,368,Mid-size
74186,29,Bachelors,Tier 1,6.76,2,3,2,0,0.13,0,0,10.0,1,6.46,514,Mid-size
74187,33,Masters,Tier 2,7.5,0,6,4,1,1.24,0,0,21.5,1,6.87,373,Startup
74188,21,Bachelors,Tier 3,7.47,1,6,4,0,0.99,0,0,20.0,1,9.42,527,MNC
74190,25,Bachelors,Tier 2,6.34,1,5,4,1,0.08,0,0,19.5,0,8.8,560,MNC
74191,24,Bachelors,Tier 1,7.72,1,1,4,1,0.51,0,0,11.5,0,5.62,312,Mid-size
74194,34,Bachelors,Tier 3,8.29,2,2,2,0,2.55,0,0,8.0,1,9.49,496,MNC
74195,29,Bachelors,Tier 1,8.56,0,2,4,0,0.34,0,0,12.0,1,8.59,480,MNC
74196,28,Bachelors,Tier 2,6.39,3,3,1,1,1.56,1,0,10.5,1,8.3,432,Mid-size
74197,30,Bachelors,Tier 3,7.11,1,5,3,0,2.15,0,0,16.0,1,6.91,509,MNC
74198,33,Bachelors,Tier 3,6.39,1,6,5,0,2.52,0,0,22.0,0,5.37,495,MNC
74199,32,Bachelors,Tier 2,9.36,1,3,4,0,2.95,0,0,14.0,0,4.68,515,Startup
74203,34,Masters,Tier 1,6.97,1,2,4,1,0.53,0,0,13.5,1,5.51,493,MNC
74208,23,Bachelors,Tier 3,7.23,0,3,3,1,0.89,0,0,13.5,0,7.74,583,Mid-size
74209,21,Masters,Tier 2,7.64,2,4,4,2,2.13,0,0,19.0,1,3.87,526,Mid-size
74210,25,Bachelors,Tier 2,8.46,3,3,3,0,2.33,0,0,12.0,0,5.29,668,Mid-size
74211,30,Masters,Tier 3,7.3,2,6,3,1,0.42,0,0,19.5,1,7.6,498,Mid-size
74212,23,Masters,Tier 3,6.97,0,2,4,3,2.21,1,0,17.5,1,7.54,436,Startup
74213,26,Bachelors,Tier 1,7.25,2,2,1,0,1.52,2,0,8.0,1,4.62,458,Startup
74214,27,Bachelors,Tier 2,7.57,1,6,3,0,1.92,2,0,20.0,1,4.24,402,Mid-size
74215,31,Bachelors,Tier 1,7.11,0,3,4,1,0.02,1,0,16.5,1,4.94,494,MNC
74216,24,Bachelors,Tier 2,6.94,2,1,2,0,3.15,0,0,6.0,0,8.51,454,MNC
74217,24,Bachelors,Tier 2,7.29,3,4,5,1,0.62,2,0,21.5,0,4.69,423,MNC
74218,22,Bachelors,Tier 2,8.58,2,4,1,2,1.28,1,0,14.0,1,7.91,429,Startup
74220,27,PhD,Tier 2,6.96,3,2,2,2,2.22,2,0,13.0,0,5.74,458,Startup
74221,31,Masters,Tier 1,8.37,3,4,2,0,3.15,0,0,12.0,1,3.05,684,Startup
74222,25,Bachelors,Tier 1,8.58,2,2,4,3,1.95,1,0,17.5,1,3.99,457,Startup
74223,25,Masters,Tier 3,7.08,0,1,3,0,0.01,0,0,8.0,0,5.18,562,Mid-size
74224,32,Bachelors,Tier 2,7.94,0,6,3,0,1.4,1,0,19.0,1,4.33,562,Mid-size
74226,27,Bachelors,Tier 3,8.29,3,3,4,0,1.52,0,0,14.0,1,6.81,365,Mid-size
74229,32,Bachelors,Tier 1,8.15,1,3,4,0,1.15,2,0,16.0,1,8.99,466,Startup
74230,25,Bachelors,Tier 2,8.76,0,0,2,0,1.97,1,0,5.0,1,6.66,367,MNC
74232,23,Bachelors,Tier 2,9.3,1,3,4,1,1.41,1,0,16.5,1,3.02,522,MNC
74233,22,Bachelors,Tier 3,6.88,0,3,5,1,0.66,1,0,18.5,1,3.0,317,Startup
74234,23,Bachelors,Tier 1,6.67,2,3,5,0,1.02,0,0,16.0,0,8.18,358,Mid-size
74235,31,Masters,Tier 3,6.87,1,5,4,1,0.84,1,0,20.5,1,6.33,397,Startup
74236,25,Bachelors,Tier 3,8.21,1,0,1,3,0.95,0,0,6.5,1,9.4,240,Mid-size
74237,32,Masters,Tier 3,7.76,1,2,2,0,1.51,0,0,8.0,1,8.51,403,Mid-size
74238,33,Masters,Tier 1,7.75,1,5,5,0,0.28,0,0,20.0,1,6.53,564,MNC
74239,26,Masters,Tier 2,7.54,0,5,2,3,1.0,0,0,18.5,1,6.35,452,MNC
74240,24,Bachelors,Tier 2,7.84,2,5,1,0,1.74,0,0,12.0,1,8.68,524,MNC
74241,27,Bachelors,Tier 2,7.61,3,1,4,1,0.56,1,0,12.5,1,8.63,459,MNC
74243,34,Bachelors,Tier 1,6.54,0,2,5,0,0.24,0,0,14.0,1,7.72,477,MNC
74244,26,Bachelors,Tier 3,6.86,2,1,1,0,0.13,1,0,5.0,0,7.5,477,Startup
74245,34,Bachelors,Tier 3,8.61,0,1,5,0,2.34,1,0,13.0,1,8.99,298,MNC
74246,29,Bachelors,Tier 3,6.85,3,2,3,0,0.13,1,0,11.0,0,9.08,534,MNC
74247,30,Bachelors,Tier 2,7.24,2,5,2,0,3.35,0,0,14.0,1,4.88,408,MNC
74250,34,Bachelors,Tier 1,7.69,0,0,2,1,0.32,0,0,5.5,1,3.77,178,Startup
74251,29,Bachelors,Tier 3,7.24,1,2,5,2,2.37,0,0,17.0,1,7.02,663,Mid-size
74252,26,Bachelors,Tier 1,7.12,1,3,1,2,3.4,0,0,11.0,1,6.06,376,MNC
74255,21,Bachelors,Tier 2,7.63,1,2,5,1,0.82,0,0,15.5,0,3.91,492,Startup
74256,29,Masters,Tier 1,8.3,1,2,5,0,4.0,0,0,14.0,1,8.74,405,MNC
74258,23,Masters,Tier 1,6.94,2,7,4,0,1.03,0,0,22.0,1,7.05,382,Startup
74259,26,Masters,Tier 2,7.44,3,4,2,3,0.26,2,0,18.5,1,4.58,426,MNC
74260,21,Bachelors,Tier 3,7.66,0,1,1,0,0.15,0,0,4.0,1,7.67,321,Startup
74261,26,Bachelors,Tier 2,7.29,2,4,3,1,0.09,0,0,15.5,1,6.68,418,Mid-size
